Ticker,Company Name,Sector,ESG Score,ESG Rank,MCSI ESG Rating,BESG Score,ESG Score SYN,YFin E,YFin S,YFin G,Market Cap,EBITDA,PE,EV,Date,Return,Model 1,Model 2,Model 3
PLJ,Company 55,Financials,66,80,A,70,21,98,43,87,49220,84079,61728,60874,2017-08-01,-1.3569224231345727,-1.3432100244360077,-1.432122376186159,-1.1215239611689691
PLJ,Company 55,Financials,66,80,A,70,21,98,43,87,49220,84079,61728,60874,2017-09-01,-1.106376903122623,-1.0806853576772428,-1.0112664360554673,-1.0417572075204358
PLJ,Company 55,Financials,66,80,A,70,21,98,43,87,49220,84079,61728,60874,2017-10-01,-1.1770023679395771,-1.4801629567178607,-1.0947103347598484,-1.2743138301384176
PLJ,Company 55,Financials,66,80,A,70,21,98,43,87,49220,84079,61728,60874,2017-11-01,-1.1653852295948885,-1.3403145604174036,-1.1645518211031751,-1.2533641802851805
PLJ,Company 55,Financials,66,80,A,70,21,98,43,87,49220,84079,61728,60874,2017-12-01,-0.5433991492482861,-0.6342921269616376,-0.44702211777983847,-0.609545523201176
PLJ,Company 55,Financials,66,80,A,70,21,98,43,87,49220,84079,61728,60874,2018-01-01,-0.14306835729979273,-0.34708574729126146,-0.2322668753860289,1.889886468636686
PLJ,Company 55,Financials,66,80,A,70,21,98,43,87,49220,84079,61728,60874,2018-02-01,0.33323371835115134,0.4156784031928973,0.40194070281221406,0.23324431613390936
PLJ,Company 55,Financials,66,80,A,70,21,98,43,87,49220,84079,61728,60874,2018-03-01,-1.406652993208769,-1.590927378281357,-1.3580103423860614,-1.4710151038785786
PLJ,Company 55,Financials,66,80,A,70,21,98,43,87,49220,84079,61728,60874,2018-04-01,-0.8562892976940488,-1.113727762885466,-0.9028569845930933,-0.9561400070241763
PLJ,Company 55,Financials,66,80,A,70,21,98,43,87,49220,84079,61728,60874,2018-05-01,-0.9139307732802898,-0.7622322225079411,-0.8996524526481752,-1.0136877299042648
PLJ,Company 55,Financials,66,80,A,70,21,98,43,87,49220,84079,61728,60874,2018-06-01,0.1022414742530311,-0.024594474121689608,0.027858352367812728,0.0022415023200193646
PLJ,Company 55,Financials,66,80,A,70,21,98,43,87,49220,84079,61728,60874,2018-07-01,-2.7775435269563182,-2.8623416551608973,-2.8686787042720576,-2.846228696643835
PLJ,Company 55,Financials,66,80,A,70,21,98,43,87,49220,84079,61728,60874,2018-08-01,0.4259688702465583,0.4398061790949179,0.3502461820831152,0.35245423169385226
PLJ,Company 55,Financials,66,80,A,70,21,98,43,87,49220,84079,61728,60874,2018-09-01,-1.1785349135940795,-1.503535083654912,-1.0792349903991563,-1.2778809681404883
PLJ,Company 55,Financials,66,80,A,70,21,98,43,87,49220,84079,61728,60874,2018-10-01,-2.343635317831697,-2.223552656836197,-2.39248920956184,-2.443634746811558
PLJ,Company 55,Financials,66,80,A,70,21,98,43,87,49220,84079,61728,60874,2018-11-01,-1.999921474667235,-2.142456934912007,-2.0606834659615996,-2.0975406000770085
PLJ,Company 55,Financials,66,80,A,70,21,98,43,87,49220,84079,61728,60874,2018-12-01,-2.5917829940167625,-2.493761982910169,-2.506035666094964,-1.3799584576187054
PLJ,Company 55,Financials,66,80,A,70,21,98,43,87,49220,84079,61728,60874,2019-01-01,-0.7068869934577635,-0.8402724813439937,-0.7525242310506783,-0.3240410587006737
PLJ,Company 55,Financials,66,80,A,70,21,98,43,87,49220,84079,61728,60874,2019-02-01,0.08079131443109522,0.02771997594834036,0.009037325332153234,-0.019208624791551276
PLJ,Company 55,Financials,66,80,A,70,21,98,43,87,49220,84079,61728,60874,2019-03-01,-1.0629960078587406,-1.15869608312896,-1.0868687222146618,-1.1598707429967674
PLJ,Company 55,Financials,66,80,A,70,21,98,43,87,49220,84079,61728,60874,2019-04-01,-2.2893245221275924,-2.0626356341921324,-2.2448490029794184,-2.0700693538651773
PLJ,Company 55,Financials,66,80,A,70,21,98,43,87,49220,84079,61728,60874,2019-05-01,-1.7356878944888945,-1.5127694015745188,-1.7285579066092804,-1.8356877575031434
PLJ,Company 55,Financials,66,80,A,70,21,98,43,87,49220,84079,61728,60874,2019-06-01,0.3570681844004431,0.5313406243627977,0.2840314847306714,0.25820829780955834
PLJ,Company 55,Financials,66,80,A,70,21,98,43,87,49220,84079,61728,60874,2019-07-01,-0.979240688524086,-1.2456957666512036,-0.892129914039518,-1.0565089929277456
PLJ,Company 55,Financials,66,80,A,70,21,98,43,87,49220,84079,61728,60874,2019-08-01,-1.560517991703379,-1.4650559037172788,-1.5553182259412686,-1.658586733422344
PLJ,Company 55,Financials,66,80,A,70,21,98,43,87,49220,84079,61728,60874,2019-09-01,-0.3946621748396737,-0.1859272982138753,-0.36820308187153494,-0.25886548261795284
PLJ,Company 55,Financials,66,80,A,70,21,98,43,87,49220,84079,61728,60874,2019-10-01,-0.7256740590431354,-0.8846253413031342,-0.6577216375565007,-0.8114469126770615
PLJ,Company 55,Financials,66,80,A,70,21,98,43,87,49220,84079,61728,60874,2019-11-01,-0.4115631498705463,-0.2741751810705619,-0.41285986313736434,-0.5030386173400601
PLJ,Company 55,Financials,66,80,A,70,21,98,43,87,49220,84079,61728,60874,2019-12-01,-1.929730987904792,-2.065044145378445,-1.8824875806805772,-1.9229283465927498
PLJ,Company 55,Financials,66,80,A,70,21,98,43,87,49220,84079,61728,60874,2020-01-01,-1.4372778184410913,-1.2224919877256202,-1.4890240040883216,-1.4343707309250364
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2013-01-01,-1.5206355476178062,-1.8982027753861213,-1.454989399744385,-1.4914834205571257
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2013-02-01,-3.4098709859060308,-3.65434104694368,-3.441208082597647,-3.350306120701165
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2013-03-01,1.125430425490448,0.8969472956835549,1.2093443864432811,1.536843096999129
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2013-04-01,0.3571134902325641,0.17987614665297577,0.3029374781800964,0.34327152025334695
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2013-05-01,-1.1688562445422583,-1.2128984981971547,-1.265796606940806,-1.2446856227140781
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2013-06-01,-0.8183904745283496,-1.023767387873692,-0.8499897400195179,-0.9183904745218862
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2013-07-01,-0.7356231036560841,-0.9091429592447166,-0.7285776559128009,-0.7530659407575502
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2013-08-01,-2.191415024143586,-2.221864837404015,-2.1726199967788213,-2.1853779958346053
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2013-09-01,-0.799105805032601,-0.865420450698602,-0.8695754028076692,0.5224893130645997
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2013-10-01,-2.4234824255994356,-2.6340379355362207,-2.390942784931067,-1.2937406503037787
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2013-11-01,-0.532567984122394,-0.6130923099497525,-0.5486483657425483,-0.6313273998833141
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2013-12-01,-0.9458907960131623,-0.9991287896687464,-0.9408177808234882,-1.014836886931067
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2014-01-01,-1.8343691835647258,-2.03602704017041,-1.8926271037267222,-1.9337438944260457
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2014-02-01,-1.65342094752417,-1.6512845895227142,-1.6738959409367316,-1.5942338837692571
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2014-03-01,-0.9017337607455794,-0.9928131616780242,-0.9171968454638113,-0.7889880417466948
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2014-04-01,-1.677073769885062,-1.6357778238756022,-1.645361832072957,-1.716890516344261
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2014-05-01,-2.056632320359769,-1.8765230886733368,-2.141568632720296,-1.7004272925101884
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2014-06-01,-0.9237066692910177,-0.8480481436796045,-0.9827119100352416,-1.01288691181476
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2014-07-01,-0.7710470193115343,-1.1755587689131417,-0.68099175175155,-0.8092319002175924
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2014-08-01,-2.180162329170573,-1.8180356201933106,-2.161978726660795,-2.2325758553424353
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2014-09-01,-1.4992606531759343,-1.6325822033657367,-1.5487025152681904,-1.2737710434926064
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2014-10-01,0.6400301374000585,0.6336255751737043,0.541574709063446,0.5402229660164106
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2014-11-01,-0.2668471016066043,-0.05841591222859663,-0.20399215180901828,-0.3121822700968234
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2014-12-01,-1.735328942494602,-1.9438142338397164,-1.8247589142042382,-1.8352948992259353
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2015-01-01,-0.4942606121062666,-0.08112098442865637,-0.474467107045318,-0.5701884262350783
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2015-02-01,-0.48633524101960446,-0.6396401805822937,-0.4757726157012847,-0.5401801311574745
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2015-03-01,0.2679375222648608,-0.030281859068932743,0.21006159624819346,1.1394001389294748
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2015-04-01,-0.7964883141791068,-0.6811289409307616,-0.871995811719359,0.38864363606123586
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2015-05-01,-1.676531983852223,-2.102035095126608,-1.705788653089405,-1.4757127712524265
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2015-06-01,-1.1699372281059417,-1.1896124651278062,-1.2564437476716992,-1.2508695763565016
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2015-07-01,-2.496136617405611,-2.4572811408443798,-2.5060107154565503,-2.1974449648158796
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2015-08-01,-1.4189135908248012,-1.0128404288068633,-1.3208717424046874,-1.5188868789286516
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2015-09-01,-0.14514481760238274,-0.2041747322485382,-0.07866180843773712,-0.24505471368058301
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2015-10-01,-2.3005778322720887,-2.5622090117049265,-2.339142470949661,-2.1112506932624564
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2015-11-01,-1.4972341199767603,-1.4993281291423934,-1.406923749474673,0.9900029408353835
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2015-12-01,-1.5372003250991253,-1.6118327505726722,-1.5946398102747759,-1.6358936905440609
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2016-01-01,-1.2208039606259031,-1.2293605947334045,-1.1504442642492823,-0.6852489376835897
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2016-02-01,-1.6318950393233917,-1.562016765322383,-1.6947906261570609,-1.7315817195486696
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2016-03-01,-1.1836278238153957,-1.4533241720404522,-1.170722176502966,-1.2582425362813203
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2016-04-01,-1.4540426098064638,-1.4985906454988798,-1.388723610133318,-1.4516284697148618
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2016-05-01,-1.0960569983302058,-0.9684787605754367,-1.0320073710698885,-0.9703181072241986
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2016-06-01,-2.7742315100690575,-3.204323790164569,-2.741796108985831,-2.794932864992777
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2016-07-01,-1.6616666841850782,-1.8272542071834856,-1.669602099179396,-1.7429369630439888
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2016-08-01,-0.6777073253979949,-0.7444315761645948,-0.713360632535433,0.6796148963112256
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2016-09-01,-0.4979891701503265,-0.5289019901518699,-0.4207242412915383,-0.5617651970850994
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2016-10-01,-0.9727123710864939,-1.2948960133028906,-0.912388423073495,-0.7977759946011229
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2016-11-01,-0.8367862936832647,-0.8271644355668425,-0.7933977358258653,-0.8963138597210264
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2016-12-01,-0.01945658982308085,-0.22329912633950966,0.07979244316156306,0.7437907243317725
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2017-01-01,-2.323783724697525,-2.451413186539812,-2.264454660733777,-2.3861940099092287
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2017-02-01,-0.4048293890605318,-0.6405875458759632,-0.3634418993833948,-0.47237116671995005
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2017-03-01,-1.3728423328967225,-1.609396504999882,-1.362729531055852,-1.4661049884244648
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2017-04-01,0.592319874651599,0.14374172843552693,0.5800539961113906,0.5895699698612656
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2017-05-01,-3.4120914255291455,-3.3879648860319618,-3.473975837874985,-2.703108939630637
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2017-06-01,-0.5242618116194835,-0.5676577405569021,-0.5658526024393034,-0.6242618115990133
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2017-07-01,-0.9394885676409304,-0.9768139494891332,-0.8767270813459368,-0.6435304131863592
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2017-08-01,-0.9260815017756987,-1.3172567938829085,-0.9358154689792192,-0.5280457477101537
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2017-09-01,-0.7318756616581266,-0.8910312607330385,-0.7372463294145266,-0.6746819437346221
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2017-10-01,-1.218378155103128,-1.4755384633763509,-1.267253612037814,-1.2429198617487818
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2017-11-01,-1.8369903903241083,-1.9669661484307055,-1.7409008530965322,-1.9368613037048756
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2017-12-01,-1.0111781373306727,-1.5491410262829362,-1.018512528192747,-1.044549472302583
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2018-01-01,-2.003102681698426,-2.245115013014807,-1.9783787912099242,-2.1030913054990523
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2018-02-01,-3.7346499276177827,-3.809703254684963,-3.7097414638202983,-0.137472292373681
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2018-03-01,-1.8903915696327789,-1.9153516143628688,-1.9743606846235253,-1.8053645188783702
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2018-04-01,-2.184157093906948,-2.34150746929189,-2.193584251384714,-1.6907961375739124
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2018-05-01,-1.1666239438046822,-1.3581880047884782,-1.1452364524108232,-1.2649207651763625
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2018-06-01,-1.0177651411771802,-0.7147194505114683,-0.9744962301477414,-0.7399983201182642
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2018-07-01,-1.4075143626472153,-1.6495511622732917,-1.3457239831495573,-1.4954227847469705
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2018-08-01,-1.4328603810931142,-2.035202442384979,-1.4416219928273482,-1.5262116384869908
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2018-09-01,0.9885508522954936,0.8484928677171377,1.0191012426114026,0.8900846120671462
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2018-10-01,-1.617721854978282,-1.881905128154547,-1.6835614976245161,-1.4944151997319568
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2018-11-01,-1.7180422011012788,-1.707339334838914,-1.704813149672766,3.074770185337772
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2018-12-01,0.7756601033704071,1.2267239362448588,0.8111886119775141,0.6781282325257169
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2019-01-01,-0.9287777127789291,-1.1574293586314157,-1.023601640155409,-0.8709824185578613
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2019-02-01,-1.4983131612208513,-1.660020511723239,-1.5212195851700832,-1.5982432381114395
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2019-03-01,0.08755921056385763,0.3535867503465141,0.10093890270761743,0.019980694451887854
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2019-04-01,-1.3835582912883133,-1.3076003689534985,-1.3940232502577405,-1.483558124917335
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2019-05-01,-1.4625408667536373,-1.5055865753925846,-1.4229458360209741,-1.5604887051962042
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2019-06-01,-1.104877102643328,-1.0322691449311545,-1.0428989773468345,-1.2048314717135706
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2019-07-01,-0.636479715038865,-0.33707915778035247,-0.645095349352855,-0.7364408163796945
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2019-08-01,-1.9128204698008076,-1.7749744566680832,-1.8717996633946492,-1.8900005724102775
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2019-09-01,-1.8384300298148935,-2.180455468829492,-1.7488350911431696,-1.938420203386016
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2019-10-01,-2.064440212769663,-1.918862131178723,-2.1048698949467677,-2.1454636507062186
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2019-11-01,-1.3530969474477939,-1.771962906892457,-1.325451051047158,-1.451676648242643
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2019-12-01,-1.3983483363127802,-1.7940163383464585,-1.3146698670807102,-1.3469599912146948
GYB,Company 56,Financials,64,4,BBB,99,94,12,99,15,91378,1395,70848,6677,2020-01-01,-1.3673654542855176,-1.4103750924820622,-1.2794469625064315,-0.30077205666216755
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2013-01-01,-1.0300576400705472,-1.0982408804507091,-0.9322727393609186,-1.1292876147802304
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2013-02-01,-2.6241492612523776,-2.9579499135021026,-2.7209891867784592,-2.724149261246274
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2013-03-01,-0.8108754430626423,-1.0022707744873067,-0.8473821502669069,-0.9108603889884571
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2013-04-01,0.10588327073217418,0.10778921166777197,0.007171773012059457,0.16498673149319784
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2013-05-01,-0.6480793362162875,-0.7868912792480472,-0.6579235252912862,-0.549006079635212
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2013-06-01,-0.602771126497312,-0.3684414040562016,-0.6310378729868638,-0.7006889841316788
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2013-07-01,-0.6237566961132843,-0.5833329013194303,-0.5996280584092655,-0.7236849952410292
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2013-08-01,-0.2845160359138935,-0.34790090498002146,-0.3132833154039547,-0.34492306948647977
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2013-09-01,-1.1689899104043782,-1.218494340771127,-1.1467291968185682,-1.0847856216901
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2013-10-01,-1.217922842751362,-1.2256277364987507,-1.2794384407219068,-1.3179137909660659
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2013-11-01,-1.3211999641415881,-1.348269320869045,-1.3768049557315019,-1.4211998965638728
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2013-12-01,-0.24749404168487465,-0.3725003539801258,-0.27463300480055297,-0.3474940127572655
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2014-01-01,0.0023625246099885366,-0.16712826719793578,0.07448080329401585,-0.06426032836309695
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2014-02-01,-2.4425201138829533,-2.621443909432538,-2.486873089598972,-0.4732792367752373
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2014-03-01,-1.181290814963757,-1.3241693042434304,-1.2586950042830858,-1.281058046788217
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2014-04-01,-0.0231324548866787,-0.16787894199490638,-0.11235420523119713,-0.08403121885103966
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2014-05-01,-2.0619560087389015,-2.0827504631257363,-2.0684122618475826,-0.2069642345216222
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2014-06-01,-2.7136893401806335,-3.0179270720730824,-2.6875298238176937,-2.381921423999802
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2014-07-01,-1.7736329612315762,-1.4642754613673654,-1.7688541874142316,-1.8478533087006384
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2014-08-01,-0.23663642951949793,-0.24346527619587813,-0.28492640003955527,1.3019298118539746
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2014-09-01,-1.2570662196424098,-1.2229581664949947,-1.1954168531135134,-1.3569110158788515
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2014-10-01,-1.3605417487665548,-1.5694899255299615,-1.415674099996104,-1.45834579411287
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2014-11-01,-1.0663409798448287,-1.1782457171486318,-0.9721892171625305,-0.9663529586677512
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2014-12-01,-0.9575876410469244,-1.0288613062527476,-0.9411564697406359,-1.056891575689996
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2015-01-01,-2.6602631269193457,-2.520687101033936,-2.6438347706214396,-2.751608021045874
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2015-02-01,-1.6733747058161845,-1.7609045590002659,-1.6869661860682617,-1.4235649886607165
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2015-03-01,0.21078725529644515,0.5120089483429665,0.2943134245583693,0.22582951350416106
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2015-04-01,-2.304382173263787,-2.1828072185860035,-2.252329773771447,-2.404278358664817
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2015-05-01,-1.1664132226615627,-1.4700966385646126,-1.1890166447947075,-1.2664008990359967
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2015-06-01,-0.3749201326516306,-0.5296172742203299,-0.3686825848190768,-0.4714255514965263
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2015-07-01,0.533930608080827,0.42781442205537423,0.4491927420485886,0.4340376938800795
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2015-08-01,0.05244924549212171,-0.2386283848529464,0.08616426426345317,1.1986995809514776
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2015-09-01,-2.194995748254678,-2.172729262403709,-2.1039215370601667,-2.2945938473572074
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2015-10-01,-1.2488305159074062,-1.7353310744658792,-1.2757520030282317,-1.2404190668080037
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2015-11-01,0.5948884832753698,0.40923213352518395,0.5114319746337287,0.4948884848406042
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2015-12-01,-0.32527871820267473,-0.5372859963749625,-0.3721781590033798,-0.3015726505852795
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2016-01-01,-1.2191777424548573,-1.0758296924738058,-1.2795728351454227,-0.9528742870321933
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2016-02-01,-0.803959422161066,-0.7107405017462478,-0.7356167927939748,-0.9039594202657086
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2016-03-01,-0.9924497237185509,-1.110284854716313,-0.9100306532242712,-0.9927163669532774
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2016-04-01,-0.11697116332969426,-0.07960146226688186,-0.21562236644183855,-0.10601597015588372
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2016-05-01,-0.32260137572551784,-0.2740879577411563,-0.41741392842169234,-0.4050272145352848
WYE,Company 57,Utilities,82,89,A,25,5,62,3,91,59016,40293,23852,36016,2016-06-01,-1.715686937992138,-1.8800906309691725,-1.728221164855957,-0.8320475523310157
